timeDeltas	HMD	RightTracker	LeftTracker
73112	0,157 1,670 0,162 0,114 -0,248 -0,030 0,962	0,095 1,252 0,401 -0,300 0,074 -0,019 0,951	-0,036 1,442 0,380 -0,452 -0,120 0,485 0,739
73126	0,157 1,670 0,162 0,114 -0,248 -0,030 0,962	0,095 1,252 0,401 -0,300 0,074 -0,019 0,951	-0,036 1,442 0,380 -0,452 -0,120 0,485 0,739
73138	0,157 1,670 0,162 0,112 -0,248 -0,030 0,962	0,082 1,251 0,397 -0,295 0,068 -0,026 0,953	-0,030 1,447 0,380 -0,452 -0,108 0,487 0,740
73153	0,157 1,670 0,160 0,111 -0,248 -0,030 0,962	0,063 1,252 0,390 -0,281 0,052 -0,043 0,957	-0,022 1,454 0,379 -0,453 -0,093 0,490 0,739
73182	0,158 1,670 0,159 0,111 -0,248 -0,030 0,962	0,048 1,253 0,383 -0,263 0,033 -0,069 0,962	-0,016 1,460 0,379 -0,454 -0,078 0,495 0,737
73194	0,158 1,671 0,158 0,110 -0,251 -0,030 0,961	0,025 1,257 0,371 -0,225 -0,007 -0,108 0,968	-0,005 1,470 0,379 -0,457 -0,050 0,497 0,736
73203	0,158 1,671 0,157 0,109 -0,252 -0,030 0,961	0,017 1,260 0,365 -0,220 -0,023 -0,122 0,968	-0,002 1,473 0,379 -0,458 -0,042 0,495 0,737
73223	0,158 1,671 0,156 0,108 -0,253 -0,030 0,961	0,011 1,263 0,361 -0,214 -0,039 -0,139 0,966	0,000 1,476 0,379 -0,459 -0,038 0,493 0,738
73245	0,159 1,671 0,156 0,107 -0,255 -0,031 0,960	0,004 1,267 0,355 -0,203 -0,061 -0,167 0,963	0,003 1,478 0,378 -0,460 -0,035 0,490 0,739
73278	0,159 1,671 0,155 0,107 -0,258 -0,032 0,960	-0,005 1,276 0,343 -0,186 -0,095 -0,233 0,950	0,005 1,482 0,378 -0,458 -0,031 0,490 0,741
73291	0,160 1,671 0,153 0,105 -0,263 -0,033 0,959	-0,016 1,287 0,328 -0,168 -0,155 -0,313 0,922	0,007 1,485 0,380 -0,450 -0,023 0,496 0,742
73352	0,160 1,671 0,153 0,105 -0,263 -0,033 0,959	-0,016 1,287 0,328 -0,168 -0,155 -0,313 0,922	0,007 1,485 0,380 -0,450 -0,023 0,496 0,742
73364	0,161 1,671 0,149 0,101 -0,272 -0,036 0,956	-0,021 1,287 0,321 -0,174 -0,169 -0,371 0,897	0,005 1,493 0,379 -0,442 -0,035 0,480 0,757
73387	0,161 1,671 0,149 0,101 -0,272 -0,036 0,956	-0,021 1,287 0,321 -0,174 -0,169 -0,371 0,897	0,005 1,493 0,379 -0,442 -0,035 0,480 0,757
73404	0,159 1,670 0,148 0,103 -0,277 -0,038 0,955	-0,024 1,281 0,316 -0,137 -0,182 -0,342 0,912	-0,004 1,502 0,366 -0,471 -0,029 0,457 0,754
73411	0,159 1,670 0,147 0,103 -0,279 -0,039 0,954	-0,021 1,278 0,315 -0,147 -0,184 -0,336 0,912	-0,009 1,505 0,363 -0,485 -0,023 0,455 0,746
73460	0,159 1,670 0,146 0,103 -0,280 -0,041 0,953	-0,018 1,276 0,315 -0,157 -0,185 -0,333 0,911	-0,012 1,507 0,363 -0,492 -0,022 0,453 0,743
73515	0,158 1,670 0,144 0,099 -0,284 -0,040 0,953	-0,012 1,274 0,313 -0,141 -0,157 -0,336 0,918	-0,023 1,513 0,360 -0,499 -0,044 0,428 0,752
73562	0,158 1,670 0,142 0,098 -0,289 -0,040 0,952	-0,002 1,280 0,305 -0,155 -0,190 -0,348 0,905	-0,041 1,520 0,354 -0,531 -0,055 0,397 0,747
73589	0,158 1,670 0,142 0,098 -0,289 -0,040 0,952	-0,002 1,280 0,305 -0,155 -0,190 -0,348 0,905	-0,041 1,520 0,354 -0,531 -0,055 0,397 0,747
73613	0,158 1,670 0,142 0,098 -0,289 -0,040 0,952	-0,002 1,280 0,305 -0,155 -0,190 -0,348 0,905	-0,041 1,520 0,354 -0,531 -0,055 0,397 0,747
73674	0,158 1,670 0,142 0,098 -0,289 -0,040 0,952	-0,002 1,280 0,305 -0,155 -0,190 -0,348 0,905	-0,041 1,520 0,354 -0,531 -0,055 0,397 0,747
73718	0,161 1,670 0,138 0,097 -0,294 -0,038 0,950	-0,005 1,286 0,284 -0,209 -0,246 -0,388 0,864	-0,074 1,531 0,344 -0,559 -0,099 0,369 0,736
73802	0,163 1,670 0,135 0,099 -0,294 -0,040 0,950	-0,020 1,283 0,262 -0,276 -0,274 -0,323 0,863	-0,082 1,540 0,335 -0,577 -0,105 0,361 0,725
73817	0,166 1,670 0,130 0,099 -0,295 -0,042 0,949	-0,038 1,266 0,248 -0,280 -0,304 -0,273 0,868	-0,085 1,546 0,322 -0,591 -0,103 0,364 0,712
73838	0,165 1,670 0,131 0,099 -0,295 -0,042 0,949	-0,037 1,267 0,249 -0,271 -0,298 -0,280 0,871	-0,086 1,546 0,323 -0,589 -0,103 0,363 0,714
73848	0,165 1,670 0,130 0,099 -0,296 -0,042 0,949	-0,041 1,263 0,246 -0,259 -0,308 -0,278 0,872	-0,085 1,547 0,320 -0,591 -0,105 0,362 0,713
73885	0,165 1,670 0,130 0,099 -0,296 -0,042 0,949	-0,041 1,263 0,246 -0,259 -0,308 -0,278 0,872	-0,085 1,547 0,320 -0,591 -0,105 0,362 0,713
73940	0,166 1,669 0,127 0,100 -0,296 -0,043 0,949	-0,047 1,258 0,234 -0,274 -0,329 -0,270 0,862	-0,083 1,547 0,316 -0,590 -0,098 0,367 0,712
73985	0,166 1,669 0,126 0,101 -0,295 -0,043 0,949	-0,050 1,255 0,222 -0,288 -0,349 -0,267 0,851	-0,082 1,549 0,313 -0,594 -0,094 0,362 0,713
73999	0,166 1,669 0,124 0,101 -0,295 -0,043 0,949	-0,051 1,252 0,214 -0,295 -0,355 -0,259 0,849	-0,082 1,550 0,310 -0,595 -0,091 0,362 0,711
74034	0,166 1,669 0,124 0,101 -0,296 -0,044 0,949	-0,052 1,251 0,212 -0,292 -0,360 -0,260 0,847	-0,082 1,550 0,309 -0,596 -0,091 0,363 0,711
74048	0,165 1,668 0,123 0,101 -0,297 -0,043 0,949	-0,056 1,246 0,205 -0,291 -0,374 -0,253 0,843	-0,082 1,551 0,307 -0,598 -0,089 0,364 0,709
74070	0,165 1,668 0,123 0,101 -0,297 -0,042 0,949	-0,059 1,241 0,202 -0,282 -0,380 -0,248 0,845	-0,082 1,551 0,306 -0,599 -0,087 0,364 0,708
74077	0,165 1,668 0,122 0,102 -0,297 -0,043 0,948	-0,059 1,240 0,201 -0,279 -0,382 -0,246 0,846	-0,082 1,551 0,306 -0,599 -0,087 0,364 0,707
74088	0,165 1,668 0,122 0,102 -0,297 -0,043 0,948	-0,059 1,240 0,201 -0,279 -0,382 -0,246 0,846	-0,082 1,551 0,306 -0,599 -0,087 0,364 0,707
74100	0,165 1,668 0,122 0,102 -0,298 -0,043 0,948	-0,060 1,239 0,198 -0,276 -0,386 -0,247 0,845	-0,082 1,552 0,306 -0,599 -0,087 0,364 0,708
74120	0,166 1,668 0,121 0,102 -0,298 -0,044 0,948	-0,064 1,235 0,192 -0,273 -0,399 -0,246 0,840	-0,081 1,553 0,304 -0,600 -0,085 0,363 0,708
74153	0,166 1,668 0,121 0,103 -0,298 -0,044 0,948	-0,069 1,230 0,187 -0,275 -0,412 -0,243 0,834	-0,080 1,554 0,302 -0,601 -0,084 0,362 0,708
74164	0,166 1,668 0,121 0,102 -0,298 -0,044 0,948	-0,072 1,228 0,185 -0,269 -0,420 -0,241 0,833	-0,080 1,555 0,302 -0,601 -0,084 0,362 0,708
74188	0,166 1,668 0,120 0,102 -0,298 -0,045 0,948	-0,074 1,222 0,180 -0,258 -0,435 -0,239 0,829	-0,079 1,555 0,301 -0,600 -0,084 0,362 0,708
74237	0,166 1,668 0,120 0,103 -0,298 -0,045 0,948	-0,078 1,217 0,175 -0,246 -0,451 -0,237 0,825	-0,079 1,555 0,300 -0,601 -0,082 0,360 0,709
74247	0,166 1,668 0,119 0,103 -0,299 -0,046 0,947	-0,080 1,213 0,170 -0,243 -0,464 -0,229 0,821	-0,078 1,555 0,300 -0,602 -0,080 0,356 0,711
74283	0,166 1,668 0,119 0,103 -0,299 -0,046 0,947	-0,081 1,213 0,170 -0,241 -0,467 -0,229 0,820	-0,078 1,555 0,299 -0,602 -0,080 0,354 0,711
74312	0,166 1,668 0,119 0,104 -0,301 -0,046 0,947	-0,081 1,216 0,171 -0,234 -0,468 -0,233 0,820	-0,079 1,553 0,299 -0,600 -0,082 0,351 0,714
74361	0,165 1,668 0,119 0,105 -0,302 -0,046 0,946	-0,077 1,225 0,177 -0,246 -0,458 -0,238 0,820	-0,081 1,550 0,299 -0,599 -0,080 0,349 0,716
74369	0,163 1,667 0,120 0,105 -0,307 -0,045 0,945	-0,072 1,241 0,205 -0,215 -0,403 -0,280 0,844	-0,086 1,540 0,302 -0,584 -0,094 0,350 0,727
74377	0,163 1,667 0,120 0,106 -0,307 -0,045 0,945	-0,070 1,245 0,212 -0,210 -0,388 -0,284 0,851	-0,087 1,538 0,302 -0,580 -0,095 0,354 0,728
74404	0,163 1,666 0,120 0,107 -0,307 -0,044 0,945	-0,070 1,249 0,216 -0,210 -0,377 -0,284 0,856	-0,088 1,536 0,303 -0,575 -0,096 0,357 0,730
74416	0,163 1,666 0,121 0,107 -0,307 -0,044 0,945	-0,069 1,250 0,217 -0,214 -0,373 -0,282 0,858	-0,088 1,536 0,303 -0,573 -0,097 0,358 0,731
74433	0,162 1,666 0,121 0,110 -0,308 -0,043 0,944	-0,063 1,266 0,238 -0,214 -0,330 -0,293 0,872	-0,090 1,527 0,305 -0,554 -0,101 0,371 0,738
74454	0,162 1,665 0,122 0,110 -0,308 -0,042 0,944	-0,061 1,271 0,245 -0,204 -0,316 -0,309 0,873	-0,091 1,523 0,307 -0,548 -0,100 0,381 0,739
74466	0,162 1,665 0,123 0,112 -0,308 -0,041 0,944	-0,058 1,280 0,259 -0,191 -0,294 -0,329 0,877	-0,091 1,517 0,309 -0,534 -0,104 0,393 0,741
74503	0,162 1,664 0,123 0,114 -0,308 -0,041 0,944	-0,056 1,285 0,265 -0,187 -0,284 -0,336 0,878	-0,090 1,515 0,310 -0,526 -0,104 0,400 0,743
74515	0,162 1,664 0,123 0,115 -0,308 -0,041 0,944	-0,051 1,295 0,276 -0,191 -0,262 -0,345 0,881	-0,089 1,511 0,311 -0,516 -0,104 0,407 0,746
74532	0,162 1,665 0,123 0,116 -0,308 -0,041 0,944	-0,050 1,297 0,277 -0,198 -0,260 -0,346 0,879	-0,088 1,511 0,310 -0,519 -0,101 0,404 0,747
74549	0,162 1,664 0,124 0,117 -0,308 -0,042 0,943	-0,042 1,312 0,295 -0,202 -0,229 -0,368 0,878	-0,084 1,507 0,309 -0,510 -0,097 0,410 0,750
74570	0,162 1,664 0,124 0,118 -0,308 -0,042 0,943	-0,035 1,325 0,311 -0,197 -0,200 -0,386 0,879	-0,081 1,505 0,308 -0,502 -0,095 0,419 0,750
74578	0,162 1,664 0,124 0,119 -0,308 -0,042 0,943	-0,030 1,332 0,319 -0,197 -0,186 -0,393 0,879	-0,080 1,504 0,307 -0,499 -0,093 0,425 0,749
74591	0,162 1,664 0,124 0,119 -0,308 -0,042 0,943	-0,030 1,332 0,319 -0,197 -0,186 -0,393 0,879	-0,080 1,504 0,307 -0,499 -0,093 0,425 0,749
74605	0,162 1,664 0,125 0,120 -0,309 -0,042 0,943	-0,025 1,339 0,323 -0,206 -0,178 -0,399 0,875	-0,078 1,504 0,306 -0,498 -0,087 0,430 0,748
74628	0,162 1,664 0,125 0,121 -0,309 -0,043 0,943	-0,023 1,343 0,324 -0,221 -0,175 -0,398 0,873	-0,078 1,504 0,305 -0,499 -0,086 0,430 0,748
74637	0,162 1,664 0,125 0,122 -0,309 -0,043 0,942	-0,017 1,350 0,326 -0,254 -0,170 -0,384 0,871	-0,076 1,505 0,304 -0,501 -0,082 0,428 0,748
74663	0,162 1,664 0,125 0,122 -0,309 -0,043 0,942	-0,018 1,351 0,325 -0,257 -0,172 -0,380 0,872	-0,077 1,505 0,303 -0,502 -0,083 0,427 0,747
74675	0,163 1,663 0,125 0,123 -0,309 -0,043 0,942	-0,014 1,359 0,327 -0,280 -0,166 -0,363 0,873	-0,076 1,506 0,302 -0,504 -0,082 0,429 0,745
74684	0,163 1,663 0,125 0,125 -0,309 -0,043 0,942	-0,013 1,361 0,327 -0,282 -0,168 -0,363 0,872	-0,075 1,506 0,301 -0,503 -0,081 0,432 0,744
74707	0,163 1,663 0,125 0,125 -0,308 -0,043 0,942	-0,013 1,361 0,327 -0,280 -0,172 -0,369 0,869	-0,075 1,507 0,301 -0,502 -0,080 0,432 0,745
74721	0,163 1,663 0,126 0,127 -0,308 -0,043 0,942	-0,009 1,368 0,327 -0,301 -0,175 -0,368 0,862	-0,073 1,507 0,301 -0,502 -0,077 0,433 0,745
74755	0,163 1,663 0,126 0,127 -0,308 -0,043 0,942	-0,008 1,369 0,326 -0,316 -0,168 -0,356 0,863	-0,073 1,508 0,301 -0,502 -0,076 0,432 0,745
74765	0,163 1,663 0,126 0,129 -0,308 -0,042 0,942	-0,007 1,373 0,321 -0,346 -0,167 -0,337 0,859	-0,073 1,509 0,300 -0,504 -0,076 0,433 0,744
74773	0,163 1,663 0,126 0,129 -0,308 -0,041 0,942	-0,009 1,374 0,318 -0,355 -0,174 -0,325 0,859	-0,073 1,509 0,300 -0,504 -0,077 0,433 0,743
74800	0,163 1,663 0,126 0,130 -0,308 -0,041 0,942	-0,011 1,374 0,316 -0,362 -0,180 -0,314 0,859	-0,073 1,509 0,300 -0,504 -0,078 0,433 0,743
74810	0,163 1,662 0,127 0,132 -0,308 -0,041 0,941	-0,011 1,375 0,311 -0,380 -0,187 -0,302 0,854	-0,073 1,509 0,300 -0,505 -0,078 0,436 0,741
74822	0,163 1,662 0,127 0,133 -0,307 -0,041 0,941	-0,011 1,374 0,310 -0,384 -0,185 -0,304 0,852	-0,073 1,510 0,300 -0,506 -0,077 0,436 0,740
74839	0,163 1,662 0,127 0,133 -0,307 -0,041 0,941	-0,012 1,373 0,308 -0,386 -0,182 -0,304 0,851	-0,073 1,510 0,301 -0,507 -0,077 0,437 0,739
74852	0,163 1,662 0,127 0,135 -0,307 -0,042 0,941	-0,015 1,371 0,304 -0,392 -0,184 -0,301 0,850	-0,072 1,510 0,301 -0,506 -0,076 0,437 0,740
74863	0,163 1,662 0,127 0,136 -0,307 -0,042 0,941	-0,017 1,370 0,302 -0,393 -0,187 -0,297 0,850	-0,072 1,511 0,301 -0,505 -0,075 0,437 0,740
74874	0,163 1,661 0,127 0,137 -0,307 -0,042 0,941	-0,017 1,370 0,301 -0,397 -0,186 -0,293 0,849	-0,071 1,511 0,302 -0,505 -0,075 0,438 0,740
74894	0,164 1,661 0,128 0,138 -0,306 -0,041 0,941	-0,018 1,370 0,299 -0,403 -0,183 -0,290 0,849	-0,071 1,511 0,302 -0,504 -0,075 0,438 0,740
74905	0,164 1,661 0,128 0,140 -0,306 -0,041 0,941	-0,019 1,369 0,297 -0,405 -0,182 -0,288 0,848	-0,070 1,511 0,303 -0,503 -0,074 0,438 0,741
74915	0,164 1,661 0,128 0,140 -0,306 -0,041 0,941	-0,019 1,369 0,297 -0,405 -0,182 -0,288 0,848	-0,070 1,511 0,303 -0,503 -0,074 0,438 0,741
74932	0,164 1,661 0,128 0,140 -0,306 -0,041 0,941	-0,019 1,369 0,297 -0,405 -0,182 -0,288 0,848	-0,070 1,511 0,303 -0,503 -0,074 0,438 0,741
74953	0,164 1,660 0,129 0,145 -0,305 -0,041 0,940	-0,018 1,369 0,294 -0,398 -0,184 -0,306 0,845	-0,068 1,510 0,305 -0,498 -0,073 0,443 0,742
74961	0,164 1,660 0,129 0,146 -0,304 -0,041 0,941	-0,019 1,368 0,295 -0,387 -0,180 -0,314 0,848	-0,068 1,510 0,305 -0,499 -0,071 0,442 0,742
74985	0,164 1,659 0,129 0,149 -0,303 -0,040 0,940	-0,019 1,368 0,295 -0,380 -0,180 -0,325 0,847	-0,067 1,509 0,307 -0,497 -0,071 0,442 0,743
75008	0,164 1,659 0,130 0,152 -0,301 -0,039 0,940	-0,018 1,369 0,295 -0,363 -0,181 -0,339 0,849	-0,066 1,509 0,308 -0,497 -0,070 0,440 0,745
75015	0,164 1,659 0,131 0,154 -0,300 -0,038 0,941	-0,018 1,368 0,297 -0,346 -0,183 -0,349 0,851	-0,066 1,509 0,308 -0,497 -0,071 0,438 0,746
75022	0,164 1,659 0,131 0,154 -0,300 -0,038 0,941	-0,018 1,368 0,297 -0,346 -0,183 -0,349 0,851	-0,066 1,509 0,308 -0,497 -0,071 0,438 0,746
75030	0,164 1,658 0,131 0,155 -0,299 -0,038 0,941	-0,017 1,368 0,299 -0,339 -0,180 -0,352 0,854	-0,066 1,508 0,308 -0,496 -0,072 0,438 0,746
75064	0,164 1,658 0,131 0,155 -0,299 -0,039 0,941	-0,016 1,369 0,300 -0,336 -0,174 -0,354 0,855	-0,065 1,508 0,309 -0,495 -0,072 0,439 0,747
75073	0,163 1,658 0,132 0,157 -0,298 -0,038 0,941	-0,014 1,371 0,302 -0,337 -0,158 -0,353 0,859	-0,065 1,506 0,310 -0,491 -0,071 0,442 0,747
75089	0,163 1,658 0,132 0,158 -0,297 -0,038 0,941	-0,013 1,371 0,303 -0,340 -0,155 -0,352 0,858	-0,064 1,506 0,309 -0,492 -0,070 0,442 0,747
75097	0,163 1,658 0,132 0,158 -0,297 -0,039 0,941	-0,011 1,372 0,305 -0,340 -0,148 -0,355 0,858	-0,064 1,506 0,310 -0,491 -0,070 0,441 0,748
75108	0,163 1,658 0,132 0,158 -0,297 -0,039 0,941	-0,009 1,372 0,307 -0,339 -0,140 -0,360 0,858	-0,064 1,505 0,310 -0,490 -0,070 0,441 0,749
75118	0,163 1,658 0,132 0,158 -0,297 -0,038 0,941	-0,009 1,371 0,308 -0,338 -0,134 -0,363 0,858	-0,064 1,505 0,310 -0,489 -0,069 0,441 0,749
75126	0,163 1,658 0,133 0,158 -0,297 -0,039 0,941	-0,007 1,371 0,309 -0,337 -0,127 -0,365 0,859	-0,063 1,504 0,310 -0,488 -0,069 0,441 0,750
75134	0,163 1,658 0,133 0,158 -0,297 -0,039 0,941	-0,006 1,372 0,311 -0,337 -0,124 -0,364 0,859	-0,064 1,504 0,310 -0,488 -0,070 0,441 0,750
75159	0,163 1,658 0,133 0,158 -0,297 -0,039 0,941	-0,006 1,372 0,311 -0,337 -0,124 -0,364 0,859	-0,064 1,504 0,310 -0,488 -0,070 0,441 0,750
75177	0,163 1,658 0,133 0,159 -0,296 -0,039 0,941	-0,003 1,373 0,317 -0,319 -0,120 -0,383 0,858	-0,064 1,502 0,311 -0,483 -0,073 0,447 0,750
75206	0,163 1,658 0,133 0,158 -0,296 -0,039 0,941	-0,004 1,373 0,317 -0,319 -0,121 -0,381 0,859	-0,063 1,502 0,311 -0,482 -0,071 0,448 0,749
75244	0,163 1,658 0,134 0,157 -0,297 -0,040 0,941	-0,005 1,373 0,317 -0,313 -0,126 -0,383 0,860	-0,063 1,502 0,311 -0,484 -0,070 0,448 0,749
75272	0,162 1,658 0,134 0,157 -0,297 -0,041 0,941	-0,005 1,373 0,315 -0,319 -0,134 -0,378 0,859	-0,064 1,502 0,311 -0,487 -0,072 0,445 0,748
75333	0,162 1,658 0,134 0,157 -0,297 -0,042 0,941	-0,005 1,371 0,315 -0,317 -0,130 -0,382 0,858	-0,064 1,502 0,311 -0,487 -0,074 0,446 0,748
75384	0,162 1,659 0,134 0,155 -0,298 -0,042 0,941	-0,005 1,362 0,321 -0,266 -0,128 -0,405 0,865	-0,064 1,501 0,312 -0,484 -0,077 0,449 0,747
75416	0,162 1,660 0,134 0,153 -0,298 -0,041 0,941	-0,002 1,362 0,323 -0,264 -0,123 -0,410 0,864	-0,062 1,498 0,314 -0,482 -0,074 0,451 0,748
75499	0,161 1,658 0,134 0,152 -0,298 -0,041 0,942	-0,003 1,362 0,321 -0,264 -0,126 -0,412 0,863	-0,062 1,498 0,313 -0,481 -0,074 0,451 0,748
75511	0,161 1,658 0,134 0,148 -0,296 -0,041 0,943	-0,002 1,366 0,316 -0,275 -0,137 -0,411 0,858	-0,063 1,496 0,313 -0,483 -0,079 0,454 0,745
75558	0,161 1,659 0,134 0,148 -0,295 -0,041 0,943	-0,003 1,366 0,315 -0,276 -0,140 -0,410 0,858	-0,064 1,496 0,312 -0,486 -0,082 0,453 0,743
75578	0,160 1,659 0,134 0,145 -0,295 -0,040 0,944	-0,006 1,366 0,313 -0,290 -0,166 -0,381 0,862	-0,071 1,497 0,309 -0,509 -0,114 0,435 0,734
75589	0,160 1,659 0,134 0,145 -0,294 -0,040 0,944	-0,007 1,367 0,313 -0,309 -0,168 -0,354 0,867	-0,075 1,498 0,308 -0,516 -0,124 0,431 0,730
75608	0,159 1,658 0,134 0,145 -0,294 -0,040 0,944	-0,009 1,366 0,312 -0,323 -0,170 -0,322 0,874	-0,078 1,499 0,307 -0,521 -0,135 0,429 0,726
75626	0,159 1,658 0,134 0,144 -0,294 -0,039 0,944	-0,009 1,366 0,314 -0,349 -0,166 -0,246 0,889	-0,085 1,500 0,304 -0,532 -0,169 0,415 0,719
75636	0,159 1,658 0,134 0,144 -0,293 -0,038 0,944	-0,012 1,366 0,309 -0,383 -0,179 -0,190 0,886	-0,089 1,503 0,298 -0,543 -0,191 0,397 0,715
75643	0,158 1,658 0,134 0,143 -0,293 -0,038 0,945	-0,014 1,363 0,309 -0,418 -0,190 -0,105 0,882	-0,095 1,506 0,292 -0,560 -0,215 0,375 0,707
75652	0,158 1,658 0,134 0,143 -0,293 -0,038 0,945	-0,014 1,363 0,309 -0,418 -0,190 -0,105 0,882	-0,095 1,506 0,292 -0,560 -0,215 0,375 0,707
75678	0,158 1,658 0,134 0,144 -0,292 -0,037 0,945	-0,014 1,359 0,307 -0,440 -0,199 -0,044 0,875	-0,099 1,509 0,287 -0,576 -0,225 0,355 0,701
75707	0,158 1,658 0,133 0,144 -0,292 -0,036 0,945	-0,018 1,352 0,303 -0,481 -0,213 0,034 0,849	-0,101 1,513 0,279 -0,606 -0,238 0,314 0,691
75747	0,158 1,657 0,134 0,148 -0,290 -0,034 0,945	-0,028 1,327 0,307 -0,480 -0,265 0,150 0,823	-0,100 1,517 0,268 -0,640 -0,238 0,244 0,689
75770	0,159 1,656 0,135 0,155 -0,281 -0,029 0,947	-0,033 1,269 0,318 -0,393 -0,407 0,334 0,754	-0,095 1,521 0,275 -0,629 -0,215 0,098 0,741
75801	0,160 1,655 0,135 0,161 -0,275 -0,029 0,947	-0,030 1,243 0,314 -0,331 -0,500 0,351 0,719	-0,090 1,514 0,285 -0,578 -0,219 0,010 0,786
75813	0,161 1,653 0,135 0,169 -0,268 -0,026 0,948	-0,020 1,216 0,308 -0,243 -0,608 0,345 0,672	-0,081 1,504 0,294 -0,543 -0,185 -0,070 0,816
75824	0,161 1,652 0,135 0,176 -0,263 -0,024 0,948	-0,012 1,208 0,310 -0,191 -0,632 0,339 0,670	-0,076 1,495 0,303 -0,507 -0,142 -0,091 0,845
75845	0,161 1,650 0,135 0,182 -0,258 -0,022 0,949	0,001 1,198 0,314 -0,149 -0,644 0,344 0,666	-0,070 1,480 0,312 -0,468 -0,100 -0,116 0,870
75860	0,161 1,649 0,136 0,187 -0,254 -0,020 0,949	0,005 1,195 0,317 -0,151 -0,631 0,353 0,675	-0,066 1,471 0,320 -0,438 -0,068 -0,120 0,888
75870	0,162 1,648 0,136 0,197 -0,247 -0,018 0,949	0,018 1,186 0,323 -0,159 -0,606 0,401 0,668	-0,061 1,447 0,335 -0,370 -0,023 -0,146 0,917
75876	0,162 1,648 0,136 0,200 -0,245 -0,018 0,949	0,022 1,182 0,325 -0,167 -0,598 0,429 0,656	-0,058 1,438 0,338 -0,350 -0,013 -0,166 0,922
75903	0,162 1,648 0,136 0,200 -0,245 -0,018 0,949	0,022 1,182 0,325 -0,167 -0,598 0,429 0,656	-0,058 1,438 0,338 -0,350 -0,013 -0,166 0,922
75933	0,162 1,647 0,137 0,204 -0,239 -0,017 0,949	0,030 1,175 0,326 -0,194 -0,601 0,487 0,603	-0,049 1,418 0,349 -0,300 0,026 -0,256 0,919
75953	0,162 1,646 0,138 0,212 -0,231 -0,014 0,950	0,044 1,162 0,328 -0,223 -0,599 0,561 0,525	-0,042 1,409 0,354 -0,311 0,023 -0,344 0,885
76023	0,163 1,645 0,138 0,215 -0,228 -0,013 0,950	0,054 1,150 0,329 -0,215 -0,607 0,613 0,458	-0,040 1,409 0,356 -0,314 0,017 -0,337 0,888
76036	0,162 1,645 0,140 0,220 -0,218 -0,010 0,951	0,087 1,105 0,341 -0,176 -0,582 0,748 0,266	-0,035 1,457 0,345 -0,412 -0,020 -0,200 0,889
76065	0,162 1,645 0,141 0,220 -0,216 -0,009 0,951	0,097 1,092 0,343 -0,161 -0,581 0,771 0,206	-0,037 1,471 0,340 -0,442 -0,040 -0,170 0,880
76073	0,162 1,644 0,142 0,221 -0,210 -0,006 0,952	0,126 1,062 0,338 -0,140 -0,619 0,772 0,046	-0,057 1,505 0,320 -0,520 -0,141 -0,057 0,840
76082	0,162 1,643 0,142 0,222 -0,209 -0,004 0,952	0,140 1,066 0,325 -0,169 -0,669 0,724 0,004	-0,063 1,513 0,312 -0,539 -0,170 -0,029 0,825
76123	0,162 1,643 0,143 0,223 -0,206 -0,002 0,953	0,168 1,096 0,301 0,232 0,754 -0,613 0,038	-0,070 1,524 0,303 -0,560 -0,206 0,007 0,802
76139	0,160 1,642 0,144 0,228 -0,201 0,003 0,953	0,215 1,102 0,300 0,278 0,763 -0,568 0,130	-0,084 1,546 0,274 -0,603 -0,283 0,083 0,742
76164	0,159 1,641 0,145 0,229 -0,199 0,006 0,953	0,249 1,105 0,307 0,265 0,723 -0,602 0,213	-0,080 1,559 0,258 -0,629 -0,292 0,100 0,713
76186	0,159 1,641 0,145 0,229 -0,199 0,006 0,953	0,249 1,105 0,307 0,265 0,723 -0,602 0,213	-0,080 1,559 0,258 -0,629 -0,292 0,100 0,713
76202	0,156 1,639 0,148 0,234 -0,195 0,015 0,952	0,328 1,138 0,343 0,159 0,512 -0,717 0,446	-0,072 1,586 0,214 -0,695 -0,294 0,130 0,643
76229	0,156 1,638 0,149 0,237 -0,194 0,018 0,952	0,349 1,160 0,344 0,128 0,477 -0,707 0,506	-0,070 1,591 0,202 -0,716 -0,285 0,147 0,620
76243	0,154 1,636 0,150 0,242 -0,192 0,021 0,951	0,388 1,189 0,332 0,114 0,517 -0,625 0,574	-0,057 1,602 0,180 -0,756 -0,278 0,148 0,574
76259	0,154 1,637 0,150 0,242 -0,191 0,022 0,951	0,396 1,190 0,324 0,133 0,594 -0,570 0,553	-0,056 1,605 0,176 -0,767 -0,278 0,127 0,564
76277	0,152 1,636 0,152 0,244 -0,190 0,025 0,951	0,427 1,213 0,309 0,125 0,643 -0,479 0,585	-0,047 1,612 0,159 -0,798 -0,277 0,117 0,522
76299	0,151 1,635 0,153 0,245 -0,190 0,028 0,950	0,447 1,238 0,292 0,133 0,704 -0,387 0,580	-0,042 1,617 0,146 -0,815 -0,279 0,104 0,497
76332	0,151 1,634 0,153 0,247 -0,190 0,029 0,950	0,451 1,251 0,283 0,149 0,728 -0,357 0,566	-0,039 1,621 0,136 -0,823 -0,283 0,098 0,482
76340	0,150 1,632 0,154 0,253 -0,189 0,032 0,948	0,444 1,269 0,291 0,158 0,746 -0,281 0,583	-0,029 1,625 0,118 -0,846 -0,294 0,082 0,437
