timeDeltas	HMD	RightTracker	LeftTracker
157743	0,204 1,619 0,302 0,282 -0,475 0,123 0,825	-0,014 1,064 0,504 -0,029 -0,511 0,022 0,859	-0,074 1,128 0,222 -0,174 -0,595 -0,150 0,770
157753	0,204 1,619 0,302 0,282 -0,474 0,123 0,825	-0,014 1,064 0,505 -0,030 -0,511 0,021 0,859	-0,074 1,128 0,222 -0,174 -0,594 -0,150 0,771
157770	0,204 1,619 0,302 0,282 -0,474 0,123 0,825	-0,014 1,064 0,505 -0,030 -0,511 0,021 0,859	-0,074 1,128 0,222 -0,174 -0,594 -0,150 0,771
157786	0,205 1,620 0,302 0,282 -0,473 0,122 0,826	-0,014 1,065 0,506 -0,031 -0,509 0,020 0,860	-0,074 1,128 0,223 -0,174 -0,594 -0,151 0,771
157798	0,205 1,620 0,302 0,282 -0,473 0,122 0,826	-0,014 1,065 0,506 -0,031 -0,509 0,020 0,860	-0,074 1,128 0,223 -0,174 -0,594 -0,151 0,771
157811	0,205 1,620 0,302 0,282 -0,473 0,122 0,826	-0,014 1,065 0,506 -0,031 -0,509 0,020 0,860	-0,074 1,128 0,223 -0,174 -0,594 -0,151 0,771
157821	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,014 1,068 0,509 -0,037 -0,501 0,015 0,864	-0,074 1,128 0,223 -0,174 -0,594 -0,150 0,771
157828	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,014 1,068 0,509 -0,037 -0,501 0,015 0,864	-0,074 1,128 0,223 -0,174 -0,594 -0,150 0,771
157860	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,014 1,068 0,509 -0,037 -0,501 0,015 0,864	-0,074 1,128 0,223 -0,174 -0,594 -0,150 0,771
157870	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,013 1,070 0,510 -0,044 -0,496 0,006 0,867	-0,073 1,129 0,223 -0,174 -0,593 -0,151 0,772
157877	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,013 1,070 0,510 -0,044 -0,496 0,006 0,867	-0,073 1,129 0,223 -0,174 -0,593 -0,151 0,772
157909	0,206 1,620 0,302 0,281 -0,473 0,121 0,826	-0,013 1,070 0,510 -0,044 -0,496 0,006 0,867	-0,073 1,129 0,223 -0,174 -0,593 -0,151 0,772
157915	0,206 1,620 0,302 0,281 -0,473 0,121 0,827	-0,013 1,070 0,510 -0,040 -0,498 0,012 0,866	-0,073 1,129 0,223 -0,174 -0,592 -0,151 0,772
157936	0,206 1,620 0,302 0,281 -0,473 0,121 0,827	-0,013 1,070 0,510 -0,040 -0,498 0,012 0,866	-0,073 1,129 0,223 -0,174 -0,592 -0,151 0,772
157954	0,206 1,620 0,302 0,281 -0,472 0,121 0,827	-0,013 1,068 0,509 -0,035 -0,504 0,015 0,863	-0,073 1,128 0,224 -0,174 -0,592 -0,151 0,772
157964	0,206 1,620 0,302 0,281 -0,472 0,121 0,827	-0,013 1,068 0,509 -0,035 -0,504 0,015 0,863	-0,073 1,128 0,224 -0,174 -0,592 -0,151 0,772
157970	0,206 1,620 0,302 0,281 -0,472 0,121 0,827	-0,013 1,068 0,509 -0,035 -0,504 0,015 0,863	-0,073 1,128 0,224 -0,174 -0,592 -0,151 0,772
157994	0,206 1,619 0,302 0,282 -0,472 0,121 0,827	-0,012 1,066 0,509 -0,032 -0,506 0,023 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158003	0,206 1,619 0,302 0,282 -0,472 0,121 0,827	-0,012 1,066 0,509 -0,032 -0,506 0,023 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158017	0,206 1,619 0,302 0,282 -0,472 0,121 0,827	-0,012 1,066 0,509 -0,032 -0,506 0,023 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158030	0,205 1,620 0,302 0,281 -0,472 0,121 0,827	-0,011 1,064 0,509 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158038	0,205 1,620 0,302 0,281 -0,472 0,121 0,827	-0,011 1,064 0,509 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158045	0,205 1,620 0,302 0,281 -0,472 0,121 0,827	-0,011 1,064 0,509 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158068	0,205 1,620 0,302 0,281 -0,472 0,121 0,827	-0,011 1,064 0,509 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,224 -0,174 -0,591 -0,151 0,773
158079	0,205 1,620 0,302 0,281 -0,472 0,120 0,827	-0,010 1,064 0,509 -0,029 -0,504 0,026 0,863	-0,073 1,129 0,225 -0,175 -0,591 -0,151 0,773
158088	0,205 1,620 0,302 0,281 -0,472 0,120 0,827	-0,010 1,064 0,509 -0,029 -0,504 0,026 0,863	-0,073 1,129 0,225 -0,175 -0,591 -0,151 0,773
158103	0,205 1,620 0,302 0,281 -0,472 0,120 0,827	-0,010 1,064 0,509 -0,029 -0,504 0,026 0,863	-0,073 1,129 0,225 -0,175 -0,591 -0,151 0,773
158115	0,205 1,620 0,301 0,281 -0,473 0,120 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,028 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158122	0,205 1,620 0,301 0,281 -0,473 0,120 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,028 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158130	0,205 1,620 0,301 0,281 -0,473 0,120 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,028 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158154	0,205 1,620 0,301 0,281 -0,473 0,120 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,028 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158162	0,205 1,620 0,301 0,282 -0,473 0,121 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,027 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158171	0,205 1,620 0,301 0,282 -0,473 0,121 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,027 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158184	0,205 1,620 0,301 0,282 -0,473 0,121 0,826	-0,010 1,063 0,509 -0,028 -0,504 0,027 0,863	-0,073 1,129 0,225 -0,174 -0,590 -0,151 0,774
158200	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,010 1,063 0,508 -0,027 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,590 -0,150 0,774
158209	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,010 1,063 0,508 -0,027 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,590 -0,150 0,774
158217	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,010 1,063 0,508 -0,027 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,590 -0,150 0,774
158236	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,010 1,063 0,508 -0,027 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,590 -0,150 0,774
158247	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158255	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158264	0,205 1,620 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,027 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158282	0,205 1,619 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158292	0,205 1,619 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158299	0,205 1,619 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158311	0,205 1,619 0,301 0,283 -0,473 0,122 0,826	-0,009 1,063 0,508 -0,028 -0,505 0,026 0,862	-0,073 1,129 0,225 -0,174 -0,589 -0,151 0,774
158326	0,205 1,619 0,301 0,285 -0,471 0,122 0,826	-0,010 1,062 0,508 -0,027 -0,506 0,027 0,862	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158334	0,205 1,619 0,301 0,285 -0,471 0,122 0,826	-0,010 1,062 0,508 -0,027 -0,506 0,027 0,862	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158342	0,205 1,619 0,301 0,285 -0,471 0,122 0,826	-0,010 1,062 0,508 -0,027 -0,506 0,027 0,862	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158367	0,205 1,619 0,301 0,285 -0,471 0,122 0,826	-0,010 1,062 0,508 -0,027 -0,506 0,027 0,862	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158376	0,205 1,618 0,302 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,506 0,026 0,862	-0,073 1,129 0,225 -0,173 -0,589 -0,151 0,775
158385	0,205 1,618 0,302 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,506 0,026 0,862	-0,073 1,129 0,225 -0,173 -0,589 -0,151 0,775
158401	0,205 1,618 0,302 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,506 0,026 0,862	-0,073 1,129 0,225 -0,173 -0,589 -0,151 0,775
158412	0,206 1,619 0,301 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,507 0,026 0,861	-0,073 1,128 0,224 -0,173 -0,589 -0,151 0,775
158421	0,206 1,619 0,301 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,507 0,026 0,861	-0,073 1,128 0,224 -0,173 -0,589 -0,151 0,775
158446	0,206 1,619 0,301 0,286 -0,470 0,123 0,826	-0,010 1,062 0,507 -0,027 -0,507 0,026 0,861	-0,073 1,128 0,224 -0,173 -0,589 -0,151 0,775
158456	0,206 1,618 0,301 0,287 -0,469 0,124 0,826	-0,010 1,063 0,505 -0,027 -0,510 0,026 0,859	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158463	0,206 1,618 0,301 0,287 -0,469 0,124 0,826	-0,010 1,063 0,505 -0,027 -0,510 0,026 0,859	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158490	0,206 1,618 0,301 0,287 -0,469 0,124 0,826	-0,010 1,063 0,505 -0,027 -0,510 0,026 0,859	-0,073 1,128 0,225 -0,173 -0,589 -0,151 0,775
158502	0,205 1,618 0,301 0,287 -0,469 0,123 0,826	-0,010 1,064 0,504 -0,028 -0,510 0,023 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,775
158514	0,205 1,618 0,301 0,287 -0,469 0,123 0,826	-0,010 1,064 0,504 -0,028 -0,510 0,023 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,775
158527	0,205 1,618 0,301 0,287 -0,470 0,123 0,826	-0,011 1,064 0,504 -0,028 -0,511 0,019 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158538	0,205 1,618 0,301 0,287 -0,470 0,123 0,826	-0,011 1,064 0,504 -0,028 -0,511 0,019 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158546	0,205 1,618 0,301 0,287 -0,470 0,123 0,826	-0,011 1,064 0,504 -0,028 -0,511 0,019 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158554	0,205 1,618 0,301 0,287 -0,470 0,123 0,826	-0,011 1,064 0,504 -0,028 -0,511 0,019 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158583	0,205 1,618 0,301 0,287 -0,470 0,123 0,826	-0,011 1,064 0,504 -0,028 -0,511 0,019 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158591	0,205 1,619 0,301 0,286 -0,470 0,123 0,826	-0,011 1,066 0,503 -0,031 -0,513 0,016 0,858	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158601	0,205 1,619 0,301 0,286 -0,470 0,123 0,826	-0,011 1,066 0,503 -0,031 -0,513 0,016 0,858	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,776
158619	0,205 1,618 0,301 0,286 -0,470 0,123 0,826	-0,011 1,067 0,503 -0,033 -0,511 0,012 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,150 0,776
158629	0,205 1,618 0,301 0,286 -0,470 0,123 0,826	-0,011 1,067 0,503 -0,033 -0,511 0,012 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,150 0,776
158654	0,205 1,618 0,301 0,286 -0,470 0,123 0,826	-0,011 1,067 0,503 -0,033 -0,511 0,012 0,859	-0,073 1,128 0,225 -0,173 -0,588 -0,150 0,776
158671	0,204 1,618 0,301 0,286 -0,472 0,122 0,825	-0,012 1,076 0,503 -0,053 -0,504 -0,019 0,862	-0,073 1,129 0,226 -0,173 -0,587 -0,150 0,776
158680	0,204 1,618 0,301 0,286 -0,472 0,122 0,825	-0,012 1,076 0,503 -0,053 -0,504 -0,019 0,862	-0,073 1,129 0,226 -0,173 -0,587 -0,150 0,776
158688	0,204 1,618 0,301 0,286 -0,472 0,122 0,825	-0,012 1,076 0,503 -0,053 -0,504 -0,019 0,862	-0,073 1,129 0,226 -0,173 -0,587 -0,150 0,776
158707	0,204 1,618 0,301 0,286 -0,472 0,122 0,825	-0,012 1,076 0,503 -0,053 -0,504 -0,019 0,862	-0,073 1,129 0,226 -0,173 -0,587 -0,150 0,776
158716	0,202 1,618 0,300 0,287 -0,480 0,123 0,820	-0,015 1,078 0,493 -0,056 -0,534 -0,015 0,844	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,775
158723	0,202 1,618 0,300 0,287 -0,480 0,123 0,820	-0,015 1,078 0,493 -0,056 -0,534 -0,015 0,844	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,775
158759	0,202 1,618 0,300 0,287 -0,480 0,123 0,820	-0,015 1,078 0,493 -0,056 -0,534 -0,015 0,844	-0,073 1,128 0,225 -0,173 -0,588 -0,151 0,775
158766	0,201 1,618 0,297 0,289 -0,490 0,123 0,813	-0,018 1,080 0,478 -0,056 -0,575 -0,022 0,816	-0,073 1,127 0,225 -0,172 -0,589 -0,151 0,775
158782	0,201 1,618 0,297 0,289 -0,490 0,123 0,813	-0,018 1,080 0,478 -0,056 -0,575 -0,022 0,816	-0,073 1,127 0,225 -0,172 -0,589 -0,151 0,775
158792	0,202 1,618 0,298 0,289 -0,489 0,123 0,814	-0,017 1,080 0,480 -0,056 -0,570 -0,021 0,820	-0,073 1,128 0,225 -0,172 -0,589 -0,151 0,775
158804	0,202 1,618 0,298 0,289 -0,489 0,123 0,814	-0,017 1,080 0,480 -0,056 -0,570 -0,021 0,820	-0,073 1,128 0,225 -0,172 -0,589 -0,151 0,775
158819	0,202 1,618 0,298 0,289 -0,489 0,123 0,814	-0,017 1,080 0,480 -0,056 -0,570 -0,021 0,820	-0,073 1,128 0,225 -0,172 -0,589 -0,151 0,775
158831	0,200 1,616 0,294 0,294 -0,511 0,128 0,798	-0,018 1,068 0,447 0,006 -0,655 -0,012 0,755	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158840	0,200 1,616 0,294 0,294 -0,511 0,128 0,798	-0,018 1,068 0,447 0,006 -0,655 -0,012 0,755	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158847	0,200 1,616 0,294 0,294 -0,511 0,128 0,798	-0,018 1,068 0,447 0,006 -0,655 -0,012 0,755	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158876	0,200 1,616 0,294 0,294 -0,511 0,128 0,798	-0,018 1,068 0,447 0,006 -0,655 -0,012 0,755	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158884	0,199 1,616 0,293 0,294 -0,512 0,128 0,797	-0,018 1,068 0,445 0,009 -0,660 -0,012 0,751	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158890	0,199 1,616 0,293 0,294 -0,512 0,128 0,797	-0,018 1,068 0,445 0,009 -0,660 -0,012 0,751	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158931	0,199 1,616 0,293 0,294 -0,512 0,128 0,797	-0,018 1,068 0,445 0,009 -0,660 -0,012 0,751	-0,073 1,128 0,225 -0,172 -0,589 -0,152 0,775
158938	0,197 1,615 0,290 0,302 -0,537 0,132 0,777	-0,012 1,055 0,406 0,054 -0,738 0,009 0,673	-0,072 1,129 0,224 -0,174 -0,591 -0,153 0,773
158946	0,197 1,615 0,290 0,302 -0,537 0,132 0,777	-0,012 1,055 0,406 0,054 -0,738 0,009 0,673	-0,072 1,129 0,224 -0,174 -0,591 -0,153 0,773
158975	0,197 1,615 0,290 0,302 -0,537 0,132 0,777	-0,012 1,055 0,406 0,054 -0,738 0,009 0,673	-0,072 1,129 0,224 -0,174 -0,591 -0,153 0,773
158985	0,195 1,614 0,286 0,305 -0,550 0,134 0,766	-0,011 1,049 0,396 0,055 -0,746 0,020 0,663	-0,072 1,129 0,221 -0,174 -0,596 -0,153 0,769
159001	0,195 1,614 0,286 0,305 -0,550 0,134 0,766	-0,011 1,049 0,396 0,055 -0,746 0,020 0,663	-0,072 1,129 0,221 -0,174 -0,596 -0,153 0,769
159023	0,196 1,614 0,288 0,305 -0,549 0,135 0,766	-0,011 1,050 0,396 0,054 -0,744 0,021 0,665	-0,072 1,129 0,221 -0,173 -0,595 -0,153 0,769
159029	0,196 1,614 0,288 0,305 -0,549 0,135 0,766	-0,011 1,050 0,396 0,054 -0,744 0,021 0,665	-0,072 1,129 0,221 -0,173 -0,595 -0,153 0,769
159046	0,193 1,614 0,283 0,307 -0,566 0,140 0,752	-0,015 1,048 0,390 0,055 -0,746 0,022 0,664	-0,071 1,129 0,216 -0,172 -0,601 -0,154 0,765
159055	0,193 1,614 0,283 0,307 -0,566 0,140 0,752	-0,015 1,048 0,390 0,055 -0,746 0,022 0,664	-0,071 1,129 0,216 -0,172 -0,601 -0,154 0,765
159062	0,193 1,614 0,283 0,307 -0,566 0,140 0,752	-0,015 1,048 0,390 0,055 -0,746 0,022 0,664	-0,071 1,129 0,216 -0,172 -0,601 -0,154 0,765
159081	0,193 1,614 0,283 0,307 -0,566 0,140 0,752	-0,015 1,048 0,390 0,055 -0,746 0,022 0,664	-0,071 1,129 0,216 -0,172 -0,601 -0,154 0,765
159088	0,193 1,614 0,282 0,306 -0,570 0,141 0,750	-0,020 1,053 0,396 0,025 -0,726 0,009 0,688	-0,070 1,128 0,213 -0,170 -0,604 -0,155 0,763
159095	0,193 1,614 0,282 0,306 -0,570 0,141 0,750	-0,020 1,053 0,396 0,025 -0,726 0,009 0,688	-0,070 1,128 0,213 -0,170 -0,604 -0,155 0,763
159113	0,193 1,614 0,282 0,306 -0,570 0,141 0,750	-0,020 1,053 0,396 0,025 -0,726 0,009 0,688	-0,070 1,128 0,213 -0,170 -0,604 -0,155 0,763
159123	0,193 1,614 0,282 0,306 -0,570 0,141 0,750	-0,020 1,053 0,396 0,025 -0,726 0,009 0,688	-0,070 1,128 0,213 -0,170 -0,604 -0,155 0,763
159136	0,193 1,614 0,282 0,303 -0,573 0,142 0,748	-0,028 1,069 0,406 -0,050 -0,696 -0,018 0,716	-0,070 1,127 0,208 -0,168 -0,609 -0,155 0,759
159144	0,193 1,614 0,282 0,303 -0,573 0,142 0,748	-0,028 1,069 0,406 -0,050 -0,696 -0,018 0,716	-0,070 1,127 0,208 -0,168 -0,609 -0,155 0,759
159155	0,193 1,614 0,282 0,303 -0,573 0,142 0,748	-0,028 1,069 0,406 -0,050 -0,696 -0,018 0,716	-0,070 1,127 0,208 -0,168 -0,609 -0,155 0,759
159183	0,193 1,614 0,282 0,303 -0,573 0,142 0,748	-0,028 1,069 0,406 -0,050 -0,696 -0,018 0,716	-0,070 1,127 0,208 -0,168 -0,609 -0,155 0,759
159202	0,192 1,615 0,282 0,300 -0,574 0,142 0,749	-0,031 1,082 0,420 -0,086 -0,647 -0,044 0,756	-0,070 1,126 0,204 -0,166 -0,613 -0,156 0,756
159219	0,192 1,614 0,282 0,298 -0,573 0,141 0,750	-0,031 1,081 0,419 -0,073 -0,652 -0,042 0,754	-0,070 1,126 0,204 -0,166 -0,613 -0,156 0,756
159232	0,192 1,614 0,282 0,298 -0,573 0,141 0,750	-0,031 1,081 0,419 -0,073 -0,652 -0,042 0,754	-0,070 1,126 0,204 -0,166 -0,613 -0,156 0,756
159241	0,192 1,614 0,282 0,298 -0,573 0,141 0,750	-0,031 1,081 0,419 -0,073 -0,652 -0,042 0,754	-0,070 1,126 0,204 -0,166 -0,613 -0,156 0,756
159254	0,193 1,618 0,282 0,285 -0,573 0,136 0,756	-0,038 1,097 0,432 -0,107 -0,619 -0,062 0,776	-0,069 1,124 0,199 -0,163 -0,619 -0,156 0,752
159264	0,193 1,618 0,282 0,285 -0,573 0,136 0,756	-0,038 1,097 0,432 -0,107 -0,619 -0,062 0,776	-0,069 1,124 0,199 -0,163 -0,619 -0,156 0,752
159271	0,193 1,618 0,282 0,285 -0,573 0,136 0,756	-0,038 1,097 0,432 -0,107 -0,619 -0,062 0,776	-0,069 1,124 0,199 -0,163 -0,619 -0,156 0,752
159298	0,193 1,618 0,282 0,285 -0,573 0,136 0,756	-0,038 1,097 0,432 -0,107 -0,619 -0,062 0,776	-0,069 1,124 0,199 -0,163 -0,619 -0,156 0,752
159307	0,194 1,619 0,282 0,280 -0,571 0,134 0,760	-0,040 1,101 0,437 -0,114 -0,607 -0,064 0,784	-0,069 1,124 0,197 -0,163 -0,621 -0,156 0,751
159314	0,194 1,619 0,282 0,280 -0,571 0,134 0,760	-0,040 1,101 0,437 -0,114 -0,607 -0,064 0,784	-0,069 1,124 0,197 -0,163 -0,621 -0,156 0,751
159326	0,194 1,619 0,282 0,280 -0,571 0,134 0,760	-0,040 1,101 0,437 -0,114 -0,607 -0,064 0,784	-0,069 1,124 0,197 -0,163 -0,621 -0,156 0,751
159338	0,194 1,620 0,282 0,276 -0,570 0,132 0,762	-0,043 1,103 0,437 -0,118 -0,611 -0,054 0,781	-0,069 1,124 0,196 -0,163 -0,622 -0,156 0,750
159350	0,194 1,620 0,282 0,276 -0,570 0,132 0,762	-0,043 1,103 0,437 -0,118 -0,611 -0,054 0,781	-0,069 1,124 0,196 -0,163 -0,622 -0,156 0,750
159374	0,194 1,620 0,282 0,276 -0,570 0,132 0,762	-0,043 1,103 0,437 -0,118 -0,611 -0,054 0,781	-0,069 1,124 0,196 -0,163 -0,622 -0,156 0,750
159388	0,195 1,621 0,282 0,273 -0,569 0,131 0,765	-0,046 1,106 0,439 -0,115 -0,608 -0,060 0,783	-0,069 1,125 0,196 -0,165 -0,622 -0,156 0,749
159400	0,195 1,621 0,282 0,273 -0,569 0,131 0,765	-0,046 1,106 0,439 -0,115 -0,608 -0,060 0,783	-0,069 1,125 0,196 -0,165 -0,622 -0,156 0,749
159426	0,195 1,621 0,282 0,273 -0,569 0,131 0,765	-0,046 1,106 0,439 -0,115 -0,608 -0,060 0,783	-0,069 1,125 0,196 -0,165 -0,622 -0,156 0,749
159435	0,194 1,620 0,281 0,274 -0,569 0,131 0,764	-0,046 1,106 0,439 -0,115 -0,610 -0,057 0,782	-0,070 1,125 0,196 -0,165 -0,622 -0,156 0,749
159476	0,194 1,620 0,281 0,274 -0,569 0,131 0,764	-0,046 1,106 0,439 -0,115 -0,610 -0,057 0,782	-0,070 1,125 0,196 -0,165 -0,622 -0,156 0,749
159495	0,196 1,622 0,281 0,271 -0,568 0,130 0,766	-0,049 1,108 0,442 -0,120 -0,601 -0,054 0,788	-0,070 1,126 0,196 -0,168 -0,623 -0,156 0,748
159504	0,196 1,622 0,280 0,270 -0,568 0,130 0,766	-0,051 1,108 0,442 -0,115 -0,602 -0,055 0,788	-0,071 1,127 0,195 -0,169 -0,624 -0,156 0,747
159511	0,196 1,622 0,280 0,270 -0,568 0,130 0,766	-0,051 1,108 0,442 -0,115 -0,602 -0,055 0,788	-0,071 1,127 0,195 -0,169 -0,624 -0,156 0,747
159526	0,196 1,622 0,280 0,270 -0,568 0,130 0,766	-0,051 1,108 0,442 -0,115 -0,602 -0,055 0,788	-0,071 1,127 0,195 -0,169 -0,624 -0,156 0,747
159547	0,196 1,622 0,280 0,270 -0,568 0,130 0,766	-0,051 1,108 0,442 -0,115 -0,602 -0,055 0,788	-0,071 1,127 0,195 -0,169 -0,624 -0,156 0,747
159558	0,196 1,622 0,280 0,271 -0,569 0,130 0,766	-0,052 1,108 0,443 -0,118 -0,595 -0,051 0,794	-0,071 1,128 0,194 -0,169 -0,624 -0,158 0,747
159570	0,196 1,622 0,280 0,271 -0,569 0,130 0,766	-0,052 1,108 0,443 -0,118 -0,595 -0,051 0,794	-0,071 1,128 0,194 -0,169 -0,624 -0,158 0,747
159589	0,196 1,622 0,280 0,271 -0,569 0,130 0,766	-0,052 1,108 0,443 -0,118 -0,595 -0,051 0,794	-0,071 1,128 0,194 -0,169 -0,624 -0,158 0,747
159596	0,196 1,622 0,280 0,271 -0,569 0,129 0,766	-0,053 1,108 0,443 -0,113 -0,596 -0,048 0,794	-0,071 1,129 0,192 -0,169 -0,625 -0,159 0,746
159603	0,196 1,622 0,280 0,271 -0,569 0,129 0,766	-0,053 1,108 0,443 -0,113 -0,596 -0,048 0,794	-0,071 1,129 0,192 -0,169 -0,625 -0,159 0,746
159614	0,196 1,622 0,280 0,271 -0,569 0,129 0,766	-0,053 1,108 0,443 -0,113 -0,596 -0,048 0,794	-0,071 1,129 0,192 -0,169 -0,625 -0,159 0,746
159639	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,109 0,442 -0,112 -0,596 -0,056 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159647	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,109 0,442 -0,112 -0,596 -0,056 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159663	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,109 0,442 -0,112 -0,596 -0,056 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159676	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,108 0,442 -0,112 -0,596 -0,055 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159683	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,108 0,442 -0,112 -0,596 -0,055 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159705	0,196 1,622 0,280 0,271 -0,568 0,128 0,766	-0,053 1,108 0,442 -0,112 -0,596 -0,055 0,793	-0,071 1,128 0,191 -0,168 -0,625 -0,160 0,745
159729	0,196 1,622 0,282 0,271 -0,563 0,127 0,770	-0,052 1,107 0,443 -0,111 -0,594 -0,055 0,795	-0,071 1,128 0,189 -0,166 -0,625 -0,161 0,745
159743	0,196 1,622 0,282 0,271 -0,563 0,127 0,770	-0,052 1,107 0,443 -0,111 -0,594 -0,055 0,795	-0,071 1,128 0,189 -0,166 -0,625 -0,161 0,745
